player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
9327,0,0,1,11,34,120,9,60,66,9,1,66,58,0,194,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
9328,0,0,8,0,1,123,22,131,81,7,1,23,74,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,63,0
9329,0,0,1,13,20,76,6,19,14,3,1,18,22,0,196,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
9330,0,0,1,12,6,86,25,5,28,8,1,93,50,0,200,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
9331,0,0,3,0,15,130,17,5,37,8,1,25,38,0,164,0,66,0,0,0,0,0,0,48,0,12,0,0,0,0,0,0
9332,0,0,1,11,31,116,20,14,16,8,1,6,12,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
9333,0,0,2,0,3,24,19,1,15,59,95,37,62,0,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
9334,0,0,2,0,38,45,3,1,44,89,160,59,23,0,0,154,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
9335,0,0,3,0,42,40,47,1,18,2,1,96,29,0,0,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0
9336,0,0,4,0,66,105,155,31,36,1,1,121,75,0,0,0,9,200,180,51,0,0,0,0,0,6,86,65,0,0,0,0
9337,0,0,5,0,54,162,40,1,119,22,1,124,53,0,0,0,96,0,200,0,0,0,0,0,0,62,0,91,0,0,0,0
9338,0,0,4,0,144,136,123,114,126,3,1,130,118,0,78,0,0,172,156,177,0,0,145,133,0,0,126,103,102,0,0,85
9339,0,0,7,0,23,61,29,101,111,9,1,31,103,0,0,0,0,0,0,0,198,164,0,0,0,0,0,0,0,113,27,0
9340,0,0,8,0,32,16,55,131,77,1,1,37,99,0,0,0,0,0,0,0,184,200,0,0,0,0,0,0,0,129,81,0
9341,0,0,9,0,10,109,14,88,151,6,1,24,129,0,0,0,0,0,0,0,13,72,200,0,0,0,0,0,0,7,0,103
9342,0,0,3,0,5,12,29,30,36,6,1,64,47,0,0,0,190,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
9343,0,0,3,0,31,42,54,1,13,3,1,70,22,0,0,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
9344,0,0,7,0,12,67,19,67,107,10,1,19,65,0,0,0,0,0,0,0,200,0,185,0,0,0,0,0,0,67,0,48
9345,0,0,3,0,1,39,23,37,10,3,1,49,31,0,0,0,199,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
9346,0,0,1,11,14,77,6,36,25,1,1,27,55,0,200,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
9347,0,0,1,12,1,54,6,4,17,8,1,60,32,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9348,0,0,1,11,1,92,77,16,10,1,1,36,33,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9349,0,0,1,12,7,98,60,30,10,2,1,45,100,0,200,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
9350,0,0,1,11,1,94,6,1,11,7,1,19,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9351,0,0,1,13,65,117,6,21,17,4,4,21,24,0,200,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0
9352,0,0,1,13,66,124,6,19,56,1,4,43,61,0,194,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0
9353,0,0,1,12,34,134,28,1,14,6,1,30,66,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
9354,0,0,1,12,1,79,10,38,69,4,1,108,47,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9355,0,0,1,12,1,79,7,1,14,6,1,18,30,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9356,0,0,1,11,25,99,12,15,9,1,1,31,46,0,200,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
9357,0,0,1,12,1,116,18,1,23,4,1,43,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9358,0,0,2,0,26,21,12,20,20,62,105,80,11,0,0,181,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
9359,0,0,2,0,6,57,10,1,58,105,87,30,41,0,0,79,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
9360,0,0,3,0,24,24,21,1,13,4,1,110,24,0,0,0,200,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0
9361,0,0,4,0,86,65,135,74,31,4,1,126,118,0,0,0,0,200,0,195,0,0,0,0,0,0,95,0,52,0,0,0
9362,0,0,5,0,42,154,79,1,110,4,1,99,84,0,0,0,0,118,200,0,0,0,0,0,0,0,20,77,0,0,0,0
9363,0,0,5,0,94,183,102,48,145,1,1,73,54,0,0,0,198,104,179,22,0,0,0,0,0,138,42,106,5,0,0,0
9364,0,0,7,0,45,74,45,52,124,9,1,47,118,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,49,0,0
9365,0,0,8,0,130,14,125,118,106,10,1,111,172,0,0,0,0,0,0,0,0,200,169,0,0,0,0,0,0,0,71,102
9366,0,0,7,0,15,43,8,64,101,7,1,38,148,0,0,0,0,0,0,0,197,0,199,0,0,0,0,0,0,74,0,59
9367,0,0,4,0,122,119,129,31,107,4,1,134,119,0,0,0,0,178,69,193,0,0,0,0,0,0,116,38,91,0,0,0
9368,0,0,6,0,77,183,146,31,158,8,1,148,58,0,0,0,200,180,154,200,0,0,0,0,0,179,96,106,32,0,0,0
9369,0,0,7,0,50,55,6,110,95,11,1,51,161,0,0,0,0,0,0,0,200,115,145,0,0,0,0,0,0,130,32,77
9370,0,0,2,0,39,55,66,16,41,80,91,88,94,0,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
9371,0,0,1,11,1,100,7,1,17,3,1,42,34,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9372,0,0,2,0,16,74,12,9,75,98,117,39,30,0,102,191,0,0,0,0,0,0,0,27,101,0,0,0,0,0,0,0
9373,0,0,1,11,32,86,6,28,32,2,5,49,122,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
9374,0,0,3,0,14,112,57,56,21,8,1,13,34,0,186,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
9375,0,0,4,0,82,145,212,65,145,11,1,206,111,0,0,0,0,200,0,157,0,0,0,0,0,0,151,0,81,0,0,0
9376,0,0,1,12,45,94,1,16,32,1,6,57,18,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
9377,0,0,1,12,34,109,17,14,40,8,1,31,44,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
9378,0,0,1,12,14,99,67,3,59,9,1,78,52,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
9379,0,0,1,11,9,115,8,58,110,11,1,45,52,0,200,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
9380,0,0,1,11,44,95,35,4,44,6,1,26,48,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
9381,0,0,3,0,11,166,12,11,48,3,1,30,3,0,130,0,5,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0
9382,0,0,1,12,16,111,9,74,10,10,1,63,88,0,175,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
9383,0,0,2,0,1,72,11,1,93,144,106,47,83,0,0,200,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0
9384,0,0,2,0,6,27,14,6,38,98,120,33,33,0,0,200,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
9385,0,0,3,0,47,14,35,51,41,8,1,68,18,0,0,0,200,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
9386,0,0,4,0,117,123,158,111,88,2,1,182,140,0,0,0,0,200,0,198,0,0,0,0,0,0,153,0,112,0,0,0
9387,0,0,5,0,46,196,97,1,121,6,1,127,77,0,0,0,153,0,200,0,0,0,0,0,0,87,0,118,0,0,0,0
9388,0,0,4,0,90,110,133,13,78,10,1,159,82,0,0,0,0,152,151,199,0,0,0,0,0,0,85,73,69,0,0,0
9389,0,0,7,0,32,79,13,75,164,7,1,27,108,0,0,0,0,0,0,0,200,0,198,0,0,0,0,0,0,97,0,92
9390,0,0,8,0,45,47,51,118,104,1,1,61,162,0,0,0,0,0,0,0,200,200,25,0,0,0,0,0,0,142,69,15
9391,0,0,7,0,38,47,6,73,135,9,1,62,193,0,0,0,0,0,0,0,181,0,200,0,0,0,0,0,0,91,0,91
9392,0,0,4,0,111,84,172,15,39,6,1,117,100,0,0,0,0,200,22,81,0,0,0,0,0,0,128,9,36,0,0,0
9393,0,0,5,0,76,151,90,10,122,6,1,109,92,0,0,0,0,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0
9394,0,0,7,0,92,19,105,84,89,2,1,99,136,0,0,0,0,33,0,0,200,137,199,0,0,0,13,0,0,94,0,72
9395,0,0,9,0,17,151,18,48,189,1,1,26,187,0,0,0,9,0,30,0,123,0,200,0,0,2,0,0,0,51,0,89
9396,0,0,1,12,36,116,79,35,68,8,7,50,35,0,200,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
9397,0,0,1,12,45,119,54,3,36,1,1,68,31,0,200,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0
9398,0,0,1,11,1,115,33,1,17,3,1,11,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9399,0,0,1,11,18,100,31,6,39,1,1,45,10,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
9400,0,0,8,0,81,45,102,44,69,7,11,96,118,0,0,0,0,163,0,0,200,200,158,0,0,0,55,0,0,39,1,16
9401,0,0,1,12,1,55,8,1,14,7,1,33,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9402,0,0,1,12,70,133,17,34,27,3,1,29,100,0,177,0,114,0,0,0,0,0,0,131,0,58,0,0,0,0,0,0
9403,0,0,1,12,35,117,6,53,46,3,1,35,34,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
9404,0,0,7,0,3,169,30,100,30,4,1,32,62,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,28,0,0
9405,0,0,1,12,23,105,4,21,27,3,1,28,33,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9406,0,0,1,11,1,103,8,1,17,6,1,28,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9407,0,0,1,12,33,82,30,10,32,1,1,12,60,0,200,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
9408,0,0,2,0,37,101,51,34,103,138,85,47,46,0,0,182,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
9409,0,0,2,0,1,52,16,1,34,102,112,49,37,0,0,167,91,0,0,0,0,0,0,0,87,14,0,0,0,0,0,0
9410,0,0,3,0,15,42,35,4,51,10,1,55,10,0,0,0,200,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
9411,0,0,4,0,83,161,129,40,126,9,1,136,109,0,0,0,0,160,200,115,38,0,0,0,0,0,80,120,34,9,0,0
9412,0,0,5,0,98,151,85,69,156,4,1,134,106,0,0,0,0,190,192,140,0,122,0,0,0,0,91,110,41,0,0,0
9413,0,0,6,0,156,114,153,99,94,8,1,148,70,0,0,0,0,94,60,200,60,0,47,0,0,0,81,40,140,31,0,19
9414,0,0,7,0,28,66,13,79,94,11,4,29,86,0,0,0,194,0,0,0,192,0,53,0,0,56,0,0,0,78,0,16
9415,0,0,9,0,65,66,69,129,118,9,1,53,185,0,0,0,16,86,0,0,0,171,200,0,0,8,13,0,0,0,79,139
9416,0,0,7,0,10,36,6,63,98,3,1,50,88,0,0,0,0,0,0,0,200,0,196,0,0,0,0,0,0,64,0,47
9417,0,0,4,0,135,26,132,42,1,8,1,121,95,0,0,0,0,200,0,5,0,41,0,0,0,0,132,0,0,0,0,0
9418,0,0,3,0,11,136,56,1,91,15,1,43,71,0,0,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
9419,0,0,8,0,81,99,62,144,144,1,1,51,168,0,0,0,0,0,0,0,199,200,160,0,0,0,0,0,0,182,118,131
9420,0,0,7,0,35,149,49,76,147,7,1,37,74,0,0,0,0,0,194,0,54,0,0,0,0,0,0,13,0,24,0,0
9421,0,0,1,12,1,114,8,1,14,9,1,12,72,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9422,0,0,1,12,44,94,7,53,14,3,1,26,32,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
9423,0,0,3,0,45,47,46,5,10,9,1,75,50,0,0,0,200,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
9424,0,0,1,12,1,100,19,108,59,2,1,78,67,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9425,0,0,4,0,147,178,200,7,178,4,1,136,119,0,0,0,0,79,198,194,0,0,0,0,0,0,72,172,143,0,0,0
9426,0,0,1,12,8,91,7,25,37,1,1,52,32,0,200,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
9427,0,0,3,0,51,63,8,116,119,1,1,66,66,0,0,0,48,0,0,0,189,198,169,0,0,17,0,0,0,121,53,91
9428,0,0,1,12,1,124,12,30,41,1,1,58,77,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9429,0,0,1,11,5,104,28,90,109,7,1,2,28,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9430,0,0,1,12,9,50,1,78,26,1,1,44,82,0,200,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
9431,0,0,2,0,6,35,9,37,57,142,110,62,27,0,0,174,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0
9432,0,0,1,12,49,80,8,1,54,1,6,12,50,0,200,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
9433,0,0,3,0,57,123,19,40,160,7,1,72,79,0,33,0,200,0,167,0,0,0,3,25,0,98,0,39,0,0,0,1
9434,0,0,8,0,58,82,7,138,151,7,1,48,121,0,0,0,0,0,0,0,200,200,175,0,0,0,0,0,0,170,101,134
9435,0,0,1,12,27,180,33,20,47,6,1,35,58,0,200,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
9436,0,0,1,11,16,141,69,1,51,9,1,55,18,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
9437,0,0,3,0,26,22,90,12,24,8,1,65,48,0,0,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
9438,0,0,1,11,1,79,7,1,50,2,1,50,22,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9439,0,0,1,12,8,139,12,30,73,7,1,9,35,0,200,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
9440,0,0,1,12,3,70,15,1,47,6,1,49,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9441,0,0,3,0,27,56,16,1,51,1,1,65,36,0,0,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
9442,0,0,7,0,3,125,10,97,55,8,1,55,32,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,23,0,0
9443,0,0,1,11,23,132,1,40,10,1,1,28,35,0,200,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
9444,173,105,1,12,1,90,46,7,44,2,1,21,34,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9445,0,0,9,0,36,133,51,112,176,3,1,41,148,0,0,0,0,0,176,0,154,196,176,0,0,0,0,16,0,115,61,125
9446,0,0,8,0,79,159,138,112,190,1,1,147,113,0,0,0,0,183,199,179,14,197,200,0,0,0,95,121,45,10,57,143
9447,0,0,1,12,1,30,13,1,56,2,1,18,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9448,0,0,3,0,43,84,31,8,10,8,1,69,10,0,0,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
9449,0,0,2,0,1,69,12,1,63,105,166,65,47,0,0,179,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
9450,0,0,1,12,1,105,1,1,38,2,1,44,39,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9451,0,0,9,0,1,97,1,52,161,3,1,11,102,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,67
9452,0,0,1,12,16,127,10,33,45,4,1,52,46,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
9453,0,0,1,12,4,89,89,1,19,3,1,29,17,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9454,0,0,5,0,144,133,177,126,109,3,1,152,156,0,0,0,0,68,132,163,83,0,72,0,0,0,59,95,113,63,0,46
9455,0,0,1,12,22,97,6,1,18,1,1,23,52,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
9456,0,0,1,12,54,115,21,14,19,9,6,20,30,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
9457,0,0,1,12,31,144,6,96,67,10,4,52,16,0,200,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
9458,0,0,8,0,29,128,7,140,65,10,2,55,146,0,190,0,0,0,0,0,0,81,0,92,0,0,0,0,0,0,41,0
9459,0,0,1,12,1,97,6,1,13,6,1,44,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9460,0,0,1,11,1,73,22,1,20,8,1,45,13,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9461,23,100,1,12,14,75,5,1,15,4,1,49,17,0,200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
9462,0,0,1,12,1,103,11,1,43,7,1,21,37,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9463,180,105,1,12,1,91,12,1,18,1,1,38,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9464,0,0,1,12,7,107,18,1,39,3,1,36,10,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9465,0,0,1,12,1,101,8,15,30,8,1,55,31,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9466,0,0,1,12,13,88,57,1,21,2,1,38,59,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
9467,0,0,1,11,1,89,15,1,10,8,1,4,12,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9468,0,0,1,12,18,67,40,32,27,9,1,37,96,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
9469,0,0,1,12,1,109,14,12,18,1,1,19,20,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9470,0,0,7,0,1,13,1,31,101,1,1,10,101,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,29,0,0
9471,0,0,1,12,31,102,2,48,9,2,3,33,35,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
9472,0,0,3,0,4,89,9,20,47,1,1,20,65,0,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
9473,0,0,1,12,1,66,58,1,92,8,1,76,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9474,0,0,2,0,2,12,14,1,17,114,144,47,60,0,0,192,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
9475,0,0,1,12,36,136,26,67,17,9,7,40,11,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
9476,0,0,7,0,72,69,86,110,160,6,1,88,139,0,0,0,0,51,0,123,200,165,169,0,0,0,14,0,0,142,47,111
9477,163,105,1,12,1,85,12,1,13,3,1,11,19,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9478,0,0,1,12,29,119,17,16,50,8,1,36,71,0,200,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
9479,0,0,1,11,28,131,62,27,4,7,1,12,28,0,200,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0
9480,0,0,1,11,24,78,28,34,37,1,1,19,29,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
9481,0,0,1,13,59,134,12,21,14,11,1,1,34,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
9482,0,0,5,0,94,184,104,91,151,3,1,184,139,0,0,0,0,0,200,0,112,0,0,0,0,0,0,153,0,66,0,0
9483,155,105,1,12,1,94,8,19,16,4,1,45,14,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9484,0,0,1,12,21,63,3,5,55,4,1,20,23,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
9485,0,0,3,0,24,57,24,18,13,10,1,77,57,0,0,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0
9486,0,0,1,12,30,91,13,1,49,2,1,61,43,0,200,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
9487,0,0,1,11,1,71,12,51,3,2,1,22,8,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9488,0,0,3,0,53,44,37,9,16,1,1,65,12,0,0,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0
9489,0,0,1,12,1,169,68,32,81,9,1,30,62,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9490,0,0,1,11,70,142,11,27,44,2,1,9,86,0,200,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
9491,0,0,3,0,91,141,137,58,160,7,1,137,67,0,0,0,189,200,0,0,0,0,0,0,0,149,109,0,0,0,0,0
9492,0,0,9,0,1,69,12,75,160,8,1,26,109,0,0,0,0,0,0,0,186,23,200,0,0,0,0,0,0,89,0,91
9493,0,0,9,0,155,103,118,128,161,10,1,115,120,0,0,0,0,4,0,35,15,200,184,0,0,0,3,0,21,12,85,135
9494,0,0,3,0,35,104,10,19,78,4,1,22,32,0,154,0,51,0,0,0,0,0,0,62,0,16,0,0,0,0,0,0
9495,0,0,1,12,23,142,13,25,3,6,1,63,12,0,200,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0
9496,0,0,8,0,103,25,7,148,109,9,1,77,197,0,0,0,0,0,0,0,174,200,0,0,0,0,0,0,0,160,126,0
9497,0,0,1,11,43,71,4,67,26,1,1,23,32,0,196,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
9498,0,0,2,0,1,80,11,1,55,124,84,26,13,0,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
9499,0,0,1,12,1,104,38,15,23,10,1,42,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9500,0,0,1,11,35,92,53,23,46,3,1,78,41,0,200,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0
9501,0,0,3,0,10,50,10,1,47,1,1,46,31,0,0,0,181,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
9502,0,0,4,0,127,127,131,45,99,10,1,166,110,0,0,0,0,187,186,156,82,0,73,0,0,0,137,120,86,19,0,12
9503,0,0,7,0,13,58,8,90,117,7,1,26,117,0,0,0,34,0,0,0,200,10,198,0,0,5,0,0,0,105,1,87
9504,0,0,3,0,59,130,13,1,62,10,1,4,12,0,192,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
9505,0,0,3,0,1,45,27,9,29,1,1,14,22,0,0,0,200,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
9506,0,0,1,11,10,110,55,1,37,1,1,48,18,0,200,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
9507,0,0,8,0,1,59,41,133,40,8,1,11,47,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,75,0
9508,0,0,2,0,7,20,13,10,20,92,135,10,16,0,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
9509,0,0,4,0,68,141,149,1,73,8,1,111,77,0,0,0,0,200,0,0,0,0,0,0,0,0,85,0,0,0,0,0
9510,0,0,1,12,10,42,10,1,55,6,1,55,64,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
9511,0,0,1,12,53,72,34,7,47,1,1,14,15,0,200,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
9512,0,0,8,0,1,47,49,113,134,11,1,20,146,0,0,0,0,0,0,0,200,200,179,0,0,0,0,0,0,140,61,111
9513,0,0,1,11,12,110,8,12,34,8,1,54,48,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
9514,0,0,2,0,108,33,47,4,26,81,92,39,11,0,0,89,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
9515,0,0,1,11,1,113,20,1,16,9,1,91,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9516,0,0,1,12,41,79,9,25,10,6,1,19,51,0,200,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
9517,0,0,1,11,36,54,14,26,11,10,1,34,15,0,200,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
9518,0,0,1,11,1,85,6,7,13,6,1,55,15,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9519,0,0,1,12,5,86,24,37,41,1,1,31,27,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9520,0,0,1,12,1,71,7,20,24,6,1,34,18,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9521,0,0,1,11,29,64,56,1,55,3,1,23,32,0,200,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0
9522,0,0,7,0,4,31,61,48,130,7,1,57,162,0,0,0,0,0,0,0,15,200,0,0,0,0,0,0,0,5,1,0
9523,0,0,1,11,1,101,6,1,33,7,1,44,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9524,0,0,1,11,1,54,8,7,55,8,1,53,33,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9525,0,0,1,12,38,103,55,86,63,3,1,37,23,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
9526,177,105,6,0,54,116,101,1,100,6,1,114,70,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,1,0,0,0
9527,0,0,1,11,26,133,19,119,21,9,1,29,11,0,200,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
9528,0,0,1,11,1,99,6,1,14,2,1,13,16,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9529,0,0,8,0,96,85,99,159,147,2,1,77,149,0,0,0,0,0,0,0,114,200,0,0,0,0,0,0,0,113,141,0
9530,0,0,1,12,15,164,48,21,71,4,1,41,12,0,200,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
